,id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,exterior_qc,basment_qc,overall_qc,garage_qc,mo_yr_sold,garage_car_area,gr_area_rooms,gr_bed_bath,overall_qual_gr_area,overall_qc_gr_area
1660,1449,907202190,20,RL,9216,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3.0,3.0,3.0,5.0,294.0,1.0,0.0,782.0,1076.0,GasA,3,1,4,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,7,1,2.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,9,2008,WD ,143195,9,9.0,30,9.0,18072,1152.0,5380,3,5380,32280
1661,1330,903204095,40,RM,9100,Pave,3,Lvl,3,Inside,2,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,742.0,742.0,GasA,3,1,3,779,0,156,935,0.0,0.0,1,0,2,1,3,4,7,0,0.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,600,8,2008,WD ,79500,9,9.0,30,9.0,16064,308.0,3740,2,4675,28050
1662,1134,531373060,60,RL,12774,Pave,3,Lvl,3,FR2,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,835.0,835.0,GasA,5,1,4,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,7,0,0.0,0.0,2.0,478.0,3.0,3.0,2,168,68,0,0,0,0,0.0,0.0,0,7,2008,WD ,192500,12,12.0,35,9.0,14056,956.0,13304,6,11641,58205
1663,706,902201110,50,RM,6000,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,5,CBlock,3.0,3.0,1.0,4.0,384.0,1.0,0.0,384.0,768.0,GasA,3,1,3,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,7,0,0.0,1.0,1.0,308.0,3.0,3.0,2,0,12,0,0,0,0,0.0,3.0,0,3,2009,WD ,129500,15,9.0,35,9.0,6027,308.0,7968,3,6640,46480
1664,1617,527107040,60,RL,10364,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,GasA,4,1,4,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,7,1,3.0,3.0,2.0,373.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,5,2007,WD ,168000,9,12.0,30,9.0,10035,746.0,11004,6,9432,47160
1665,1339,903228060,50,RM,6000,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,264.0,1.0,0.0,475.0,739.0,GasA,5,1,4,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,7,1,4.0,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2008,WD ,105000,9,9.0,30,9.0,8032,240.0,9394,4,8052,40260
1666,1664,527402150,20,RL,10530,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,282.0,2.0,35.0,664.0,981.0,GasA,3,1,4,981,0,0,981,1.0,0.0,1,1,3,1,3,5,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,0,312,40,0,0,0,0.0,0.0,0,3,2007,WD ,143250,9,9.0,30,9.0,6021,1152.0,4905,3,5886,29430
1667,1433,907135020,20,RL,9525,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1099.0,1099.0,GasA,5,1,4,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,7,0,0.0,1.0,1.0,352.0,3.0,3.0,2,278,0,0,0,0,0,0.0,0.0,0,6,2008,WD ,144000,9,12.0,30,9.0,12048,352.0,6594,3,5495,32970
1668,75,531380080,60,RL,8880,Pave,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,695.0,1.0,0.0,253.0,948.0,GasA,5,1,4,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,7,2,2.0,0.0,2.0,463.0,3.0,3.0,2,0,130,0,0,0,0,0.0,0.0,0,5,2010,WD ,205000,12,12.0,35,9.0,10050,926.0,16880,6,14770,73850
1669,2255,914478100,85,RL,8410,Pave,2,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,924.0,1.0,0.0,46.0,970.0,GasA,3,1,4,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,7,1,1.0,1.0,2.0,528.0,3.0,3.0,2,193,0,0,0,0,0,0.0,0.0,0,4,2007,WD ,143000,9,12.0,36,9.0,8028,1056.0,5130,2,6156,36936
1670,1170,533215040,120,FV,4385,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,3.0,6.0,964.0,1.0,0.0,455.0,1419.0,GasA,5,1,4,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,7,1,3.0,3.0,2.0,588.0,3.0,3.0,2,155,58,0,0,0,0,0.0,0.0,0,9,2008,WD ,290000,12,15.0,45,9.0,18072,1176.0,7095,2,12771,63855
1671,45,528150070,20,RL,12919,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5.0,3.0,4.0,6.0,2188.0,1.0,0.0,142.0,2330.0,GasA,5,1,4,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,7,2,4.0,3.0,3.0,820.0,3.0,3.0,2,0,67,0,0,0,0,0.0,0.0,0,3,2010,New,611657,15,15.0,45,9.0,6030,2460.0,26004,4,21276,106380
1672,836,907126010,20,RL,12464,Pave,1,Low,3,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,3.0,1.0,6.0,732.0,1.0,0.0,308.0,1040.0,GasA,4,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,168,0,0,0,0,0,0.0,4.0,0,11,2009,WD ,152000,12,12.0,25,9.0,22099,1152.0,6240,3,5200,26000
1673,8,527145080,120,RL,5005,Pave,2,HLS,3,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,1.0,5.0,263.0,1.0,0.0,1017.0,1280.0,GasA,5,1,4,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,7,0,0.0,0.0,2.0,506.0,3.0,3.0,2,0,82,0,0,144,0,0.0,0.0,0,1,2010,WD ,191500,12,12.0,40,9.0,2010,1012.0,6400,4,10240,51200
1674,1704,528120150,60,RL,9591,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,5,1,4,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,7,1,4.0,0.0,3.0,852.0,3.0,3.0,2,192,151,0,0,0,0,0.0,0.0,0,10,2007,WD ,317000,12,15.0,40,9.0,20070,2556.0,22257,8,19784,98920
1675,2068,905226080,50,RL,6960,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,258.0,1.0,0.0,422.0,680.0,GasA,5,1,3,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,7,2,4.0,1.0,1.0,224.0,3.0,3.0,2,0,0,0,0,126,0,0.0,3.0,0,7,2007,WD ,165250,9,9.0,56,9.0,14049,224.0,7812,2,9114,72912
1676,1488,908102140,20,RL,9825,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,609.0,1.0,0.0,483.0,1092.0,GasA,3,1,4,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,7,0,0.0,1.0,1.0,264.0,3.0,3.0,2,259,0,0,0,161,0,0.0,3.0,0,4,2008,COD,123000,9,9.0,25,9.0,8032,264.0,6552,3,5460,27300
1677,1391,905201110,20,RL,14175,Pave,3,Lvl,3,Inside,2,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,4.0,4.0,6.0,776.0,1.0,0.0,212.0,988.0,GasA,3,1,3,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,7,1,3.0,1.0,2.0,621.0,3.0,3.0,2,102,89,231,0,0,0,0.0,0.0,0,6,2008,WD ,185000,9,12.0,48,9.0,12048,1242.0,4752,1,7128,57024
1678,2633,535478070,20,RL,7400,Pave,3,Lvl,3,Corner,2,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,809.0,1.0,0.0,236.0,1045.0,GasA,4,1,4,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,7,0,0.0,1.0,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,3,2006,WD ,120000,9,9.0,42,9.0,6018,1056.0,6270,3,7315,43890
1679,1872,534176140,20,RL,10738,Pave,2,Lvl,3,Corner,2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,792.0,1.0,0.0,301.0,1093.0,GasA,4,1,4,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,7,1,2.0,0.0,2.0,484.0,3.0,3.0,2,224,0,0,0,0,0,0.0,3.0,400,11,2007,WD ,158500,9,9.0,42,9.0,22077,968.0,6558,6,6558,45906
1680,1138,531376010,60,RL,8366,Pave,2,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,798.0,798.0,GasA,5,1,4,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,7,0,0.0,0.0,2.0,520.0,3.0,3.0,2,138,45,0,0,0,0,0.0,0.0,0,12,2008,WD ,173000,12,12.0,30,9.0,24096,1040.0,9840,6,9840,49200
1681,1899,534429030,90,RL,9842,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,1,4,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,7,0,0.0,1.0,2.0,462.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,3,2007,WD ,101800,9,0.0,20,9.0,6021,924.0,7344,4,4896,24480
1682,915,909252020,70,RL,7200,Pave,3,Lvl,3,Inside,2,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,4.0,4.0,1.0,5.0,350.0,4.0,210.0,0.0,560.0,GasA,5,1,4,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,7,0,0.0,0.0,2.0,576.0,3.0,3.0,2,256,0,0,0,0,0,0.0,3.0,0,4,2009,WD ,155000,16,16.0,63,9.0,8036,1152.0,6810,3,7945,71505
1683,660,535378120,30,RL,10230,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1054.0,1054.0,GasA,5,1,4,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,7,0,0.0,1.0,1.0,264.0,3.0,3.0,0,0,0,0,0,112,0,0.0,2.0,0,12,2009,WD ,125000,9,9.0,35,9.0,24108,264.0,6468,3,5390,37730
1684,2004,902427140,20,RM,8626,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,4,1,4,968,0,0,968,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,1.0,331.0,2.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2007,WD ,104500,9,0.0,24,6.0,10035,331.0,4840,2,3872,23232
1685,443,528142040,60,RL,8834,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5.0,3.0,1.0,6.0,1170.0,1.0,0.0,292.0,1462.0,GasA,5,1,4,1462,762,0,2224,1.0,0.0,2,1,4,1,5,10,7,1,4.0,3.0,3.0,738.0,3.0,3.0,2,184,0,0,0,0,0,0.0,0.0,0,6,2009,WD ,350000,12,15.0,45,9.0,12054,2214.0,22240,8,20016,100080
1686,2627,535454060,90,RL,8544,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,4,0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0.0,1.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2006,WD ,93500,9,0.0,12,9.0,14042,800.0,6240,4,3120,12480
1687,1438,907181140,60,RL,9179,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4.0,3.0,1.0,6.0,633.0,1.0,0.0,240.0,873.0,GasA,5,1,4,882,908,0,1790,1.0,0.0,2,1,3,1,4,7,7,0,0.0,0.0,2.0,588.0,3.0,3.0,2,0,88,0,0,0,0,0.0,0.0,0,6,2008,WD ,193000,12,12.0,35,9.0,12048,1176.0,12530,6,12530,62650
1688,1525,909251090,70,RL,11526,Pave,2,Bnk,3,Inside,1,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5.0,3.0,1.0,1.0,0.0,1.0,0.0,588.0,588.0,GasA,2,1,4,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,6,1,4.0,3.0,2.0,672.0,3.0,3.0,2,431,0,0,0,0,0,0.0,0.0,0,9,2008,WD ,191000,9,15.0,42,9.0,18072,1344.0,28105,6,15330,107310
1689,2644,902109010,30,RM,5684,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,813.0,813.0,GasA,5,1,3,813,0,0,813,0.0,0.0,1,0,2,1,4,5,7,0,0.0,1.0,1.0,270.0,2.0,2.0,0,0,113,0,0,0,0,0.0,0.0,0,6,2006,WD ,110000,9,9.0,48,4.0,12036,270.0,4065,2,4878,39024
1690,866,907252220,60,RL,11885,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4.0,3.0,3.0,6.0,990.0,1.0,0.0,309.0,1299.0,GasA,5,1,4,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,7,1,3.0,0.0,2.0,531.0,3.0,3.0,2,160,122,0,0,0,0,0.0,0.0,0,11,2009,WD ,261500,12,12.0,40,9.0,22099,1062.0,13104,6,14976,74880
1691,620,534476320,20,RL,9600,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,504.0,1.0,0.0,546.0,1050.0,GasA,4,1,4,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,1.0,338.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,WD ,128900,9,9.0,30,9.0,12054,338.0,5250,2,5250,31500
1692,2451,528360050,60,RL,17242,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,4,4,PConc,5.0,3.0,4.0,3.0,292.0,6.0,1393.0,48.0,1733.0,GasA,5,1,4,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,7,1,3.0,0.0,3.0,959.0,3.0,3.0,2,870,86,0,0,210,0,0.0,0.0,0,5,2006,WD ,584500,16,15.0,45,9.0,10030,2877.0,38500,12,31500,157500
1693,2186,908225240,20,RL,10215,Pave,3,Bnk,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3.0,3.0,1.0,5.0,492.0,1.0,0.0,372.0,864.0,GasA,5,1,4,948,0,0,948,0.0,0.0,1,0,3,1,3,5,7,0,0.0,1.0,1.0,248.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,2,2007,WD ,111000,9,9.0,20,9.0,4014,248.0,4740,3,3792,18960
1694,2025,903425270,50,RL,8550,Pave,3,Lvl,3,Inside,2,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2.0,3.0,1.0,1.0,0.0,1.0,0.0,750.0,750.0,GasA,3,1,4,960,356,0,1316,0.0,0.0,1,0,4,1,3,7,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2007,ConLw,90000,9,6.0,25,9.0,20070,1152.0,9212,4,6580,32900
1695,1916,535126180,60,RL,18450,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,4,CBlock,4.0,3.0,1.0,2.0,187.0,3.0,723.0,111.0,1021.0,GasA,3,1,4,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,1,1,1.0,1.0,2.0,596.0,3.0,3.0,2,0,265,0,0,0,0,0.0,0.0,0,8,2007,WD ,129000,12,12.0,30,9.0,16056,1192.0,16660,6,14280,71400
1696,1542,909428190,20,RL,14778,Pave,2,Low,3,CulDSac,2,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3.0,3.0,1.0,4.0,728.0,1.0,0.0,568.0,1296.0,GasA,5,1,4,1640,0,0,1640,1.0,0.0,1,0,3,1,4,7,7,1,4.0,1.0,2.0,924.0,3.0,3.0,2,108,0,0,216,0,0,0.0,0.0,0,11,2008,WD ,224000,12,9.0,42,9.0,22088,1848.0,11480,3,9840,68880
1697,1163,533212050,160,FV,3180,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,390.0,1.0,0.0,210.0,600.0,GasA,5,1,4,600,600,0,1200,1.0,0.0,2,1,2,1,4,5,7,0,0.0,0.0,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0.0,0.0,0,5,2008,WD ,165000,12,12.0,30,9.0,10040,960.0,6000,4,7200,36000
1698,205,903430080,70,RM,3068,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,662.0,662.0,GasA,5,1,4,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,7,0,0.0,1.0,1.0,180.0,3.0,3.0,2,0,0,112,0,0,0,0.0,4.0,0,2,2010,WD ,122000,12,9.0,48,9.0,4020,180.0,7944,3,7944,63552
1700,423,528104070,60,RL,13518,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1926.0,1926.0,GasA,5,1,4,1966,1174,0,3140,0.0,0.0,3,1,4,1,5,11,7,2,4.0,3.0,3.0,820.0,3.0,3.0,2,144,78,0,0,0,0,0.0,0.0,0,7,2009,New,485000,15,15.0,45,9.0,14063,2460.0,34540,12,28260,141300
1701,2687,903425190,50,RM,33120,Pave,0,Lvl,3,Inside,2,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1595.0,1595.0,GasA,3,1,4,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,7,1,4.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2006,WD ,220000,9,9.0,30,9.0,20060,1152.0,19888,10,14916,74580
1702,1436,907176010,60,RL,13142,Pave,2,Lvl,3,Corner,2,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,3,3,PConc,4.0,3.0,1.0,6.0,688.0,1.0,0.0,176.0,864.0,GasA,5,1,4,872,899,0,1771,1.0,0.0,2,1,3,1,4,6,7,0,0.0,0.0,2.0,600.0,3.0,3.0,2,0,96,0,0,0,0,0.0,0.0,0,7,2008,WD ,215700,9,12.0,30,9.0,14056,1200.0,10626,6,10626,53130
1703,444,528142090,20,RL,11362,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,3,PConc,5.0,3.0,2.0,6.0,1039.0,1.0,0.0,797.0,1836.0,GasA,5,1,4,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,7,1,4.0,3.0,3.0,862.0,3.0,3.0,2,125,185,0,0,0,0,0.0,0.0,0,3,2009,WD ,280000,12,15.0,40,9.0,6027,2586.0,12852,6,14688,73440
1704,1067,528172080,20,RL,10845,Pave,2,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,4,3,PConc,4.0,3.0,2.0,6.0,1149.0,1.0,0.0,454.0,1603.0,GasA,5,1,4,1575,0,0,1575,1.0,0.0,2,0,2,1,4,7,7,1,3.0,3.0,3.0,732.0,3.0,3.0,2,216,28,0,0,0,0,0.0,0.0,0,6,2008,WD ,284000,12,12.0,40,9.0,12048,2196.0,11025,4,12600,63000
1705,2290,923228290,180,RM,1936,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,3.0,4.0,131.0,6.0,499.0,0.0,630.0,GasA,4,1,4,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,3.0,0,12,2007,WD ,84500,9,12.0,24,0.0,24084,0.0,1890,1,2520,15120
1706,168,535476350,20,RL,9760,Pave,3,Lvl,3,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,3,CBlock,3.0,3.0,4.0,4.0,717.0,2.0,263.0,415.0,1395.0,GasA,3,1,4,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,6,1,3.0,0.0,2.0,440.0,3.0,3.0,2,657,0,113,0,240,0,0.0,0.0,0,5,2010,WD ,192000,9,9.0,42,9.0,10050,880.0,9765,2,8370,58590
1707,2643,902108060,70,RM,3960,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,502.0,502.0,GasA,3,0,4,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,7,1,1.0,1.0,1.0,200.0,2.0,3.0,0,280,0,68,0,0,0,0.0,3.0,0,7,2006,WD ,105000,9,9.0,56,6.0,14042,200.0,5020,2,7028,56224
1708,2802,907290080,20,RL,9100,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1836.0,1860.0,GasA,5,1,4,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,7,1,4.0,3.0,2.0,484.0,3.0,3.0,2,120,33,0,0,0,0,0.0,0.0,0,10,2006,WD ,216837,12,12.0,35,9.0,20060,968.0,14688,6,12852,64260
